artworkId,movement
aic:36835,Postimpresionismo
aic:37395,Postimpresionismo
aic:27952,Postimpresionismo
aic:20321,Postimpresionismo
aic:21088,Postimpresionismo
aic:21095,Postimpresionismo
aic:35751,Postimpresionismo
aic:35984,Postimpresionismo
aic:36004,Postimpresionismo
aic:36010,Postimpresionismo
aic:40885,Postimpresionismo
aic:22771,Postimpresionismo
aic:27696,Postimpresionismo
aic:39508,Postimpresionismo
aic:27,Realismo
aic:28,Realismo
aic:29332,Romanticismo
aic:29334,Romanticismo
aic:22808,Romanticismo
aic:23556,Romanticismo
aic:27162,Romanticismo
aic:30352,Romanticismo
aic:20,Realismo
aic:264834,Manierismo
aic:268125,Manierismo
aic:268126,Manierismo
aic:268127,Manierismo
aic:268128,Manierismo
aic:268129,Manierismo
aic:268130,Manierismo
aic:268488,Manierismo
aic:268550,Manierismo
aic:268551,Manierismo
aic:268552,Manierismo
aic:268553,Manierismo
aic:268554,Manierismo
aic:268555,Manierismo
aic:268556,Manierismo
aic:268557,Manierismo
aic:271556,Manierismo
aic:271557,Manierismo
aic:271558,Manierismo
aic:271559,Manierismo
aic:271560,Manierismo
aic:271561,Manierismo
aic:264859,Manierismo
aic:268538,Manierismo
aic:268539,Manierismo
aic:268540,Manierismo
aic:268541,Manierismo
aic:268542,Manierismo
aic:268543,Manierismo
aic:268544,Manierismo
aic:268545,Manierismo
aic:21269,Manierismo
aic:28021,Manierismo
aic:2177,Manierismo
aic:40725,Manierismo
aic:34,Manierismo
aic:36743,Manierismo
aic:279368,Manierismo
aic:27480,Romanticismo
aic:4280,Ukiyo-e
aic:4307,Ukiyo-e
aic:4315,Ukiyo-e
aic:4318,Ukiyo-e
aic:4321,Ukiyo-e
aic:4324,Ukiyo-e
aic:4330,Ukiyo-e
aic:4333,Ukiyo-e
aic:4368,Ukiyo-e
aic:4371,Ukiyo-e
aic:4374,Ukiyo-e
aic:4378,Ukiyo-e
aic:4381,Ukiyo-e
aic:4384,Ukiyo-e
aic:4387,Ukiyo-e
aic:4390,Ukiyo-e
aic:4394,Ukiyo-e
aic:4397,Ukiyo-e
aic:4400,Ukiyo-e
aic:4404,Ukiyo-e
aic:4407,Ukiyo-e
aic:4410,Ukiyo-e
aic:4421,Ukiyo-e
aic:4425,Ukiyo-e
aic:47686,Ukiyo-e
aic:47805,Ukiyo-e
aic:57278,Ukiyo-e
aic:49997,Romanticismo
aic:50005,Romanticismo
aic:50014,Romanticismo
aic:50020,Romanticismo
aic:50022,Romanticismo
aic:50040,Romanticismo
aic:50047,Romanticismo
aic:50063,Romanticismo
aic:50065,Romanticismo
aic:50088,Romanticismo
aic:50093,Romanticismo
aic:50105,Romanticismo
aic:50120,Romanticismo
aic:50121,Romanticismo
aic:50140,Romanticismo
aic:50144,Romanticismo
aic:50147,Romanticismo
aic:50153,Romanticismo
aic:50162,Romanticismo
aic:50172,Romanticismo
aic:50188,Romanticismo
aic:50192,Romanticismo
aic:50195,Romanticismo
aic:50198,Romanticismo
aic:50201,Romanticismo
aic:50204,Romanticismo
aic:50206,Romanticismo
aic:50209,Romanticismo
aic:59987,Romanticismo
aic:71637,Romanticismo
aic:71639,Romanticismo
aic:71640,Romanticismo
aic:71642,Romanticismo
aic:71644,Romanticismo
aic:71646,Romanticismo
aic:71648,Romanticismo
aic:71649,Romanticismo
aic:71651,Romanticismo
aic:71653,Romanticismo
aic:71655,Romanticismo
aic:71659,Romanticismo
aic:71660,Romanticismo
aic:71669,Romanticismo
aic:71671,Romanticismo
aic:71673,Romanticismo
aic:71677,Romanticismo
aic:71683,Romanticismo
aic:71684,Romanticismo
aic:71692,Romanticismo
aic:71694,Romanticismo
aic:71696,Romanticismo
aic:71709,Romanticismo
aic:71717,Romanticismo
aic:71725,Romanticismo
aic:71734,Romanticismo
aic:71755,Romanticismo
aic:71761,Romanticismo
aic:55320,Postimpresionismo
aic:61354,Postimpresionismo
aic:61358,Postimpresionismo
aic:61361,Postimpresionismo
aic:63019,Postimpresionismo
aic:63022,Postimpresionismo
aic:63025,Postimpresionismo
aic:63036,Postimpresionismo
aic:63038,Postimpresionismo
aic:63049,Postimpresionismo
aic:63068,Postimpresionismo
aic:63074,Postimpresionismo
aic:63079,Postimpresionismo
aic:66094,Postimpresionismo
aic:66097,Postimpresionismo
aic:67031,Postimpresionismo
aic:68508,Postimpresionismo
aic:74747,Postimpresionismo
aic:4561,Postimpresionismo
aic:4565,Postimpresionismo
aic:4568,Postimpresionismo
aic:4572,Postimpresionismo
aic:4574,Postimpresionismo
aic:4579,Postimpresionismo
aic:4582,Postimpresionismo
aic:4590,Postimpresionismo
aic:4592,Postimpresionismo
aic:4596,Postimpresionismo
aic:4599,Postimpresionismo
aic:4601,Postimpresionismo
aic:51877,Postimpresionismo
aic:6044,Postimpresionismo
aic:6155,Postimpresionismo
aic:6165,Postimpresionismo
aic:6171,Postimpresionismo
aic:6174,Postimpresionismo
aic:63464,Postimpresionismo
aic:63622,Postimpresionismo
aic:72411,Postimpresionismo
aic:7456,Postimpresionismo
aic:7594,Postimpresionismo
aic:7599,Postimpresionismo
aic:7601,Postimpresionismo
aic:48130,Impresionismo
aic:48835,Impresionismo
aic:49261,Impresionismo
aic:61852,Impresionismo
aic:63564,Impresionismo
aic:72467,Impresionismo
aic:74907,Impresionismo
aic:74909,Impresionismo
aic:74915,Impresionismo
aic:74932,Impresionismo
aic:74934,Impresionismo
aic:74947,Impresionismo
aic:43554,Impresionismo
aic:48881,Impresionismo
aic:4942,Impresionismo
aic:55753,Impresionismo
aic:56104,Impresionismo
aic:64982,Impresionismo
aic:7111,Impresionismo
aic:7113,Impresionismo
aic:75049,Impresionismo
aic:55790,Impresionismo
aic:64758,Impresionismo
aic:64761,Impresionismo
aic:64765,Impresionismo
aic:43301,Simbolismo
aic:47168,Simbolismo
aic:51417,Simbolismo
aic:59772,Simbolismo
aic:72682,Simbolismo
aic:72685,Simbolismo
aic:61366,Simbolismo
aic:61942,Postimpresionismo
aic:63132,Postimpresionismo
aic:44617,Romanticismo
aic:44765,Romanticismo
aic:44777,Romanticismo
aic:44899,Romanticismo
aic:52639,Romanticismo
aic:55190,Romanticismo
aic:62560,Romanticismo
aic:75060,Romanticismo
aic:61049,Manierismo
aic:6117,Manierismo
aic:50,Manierismo
aic:42755,Manierismo
aic:65,Escuela de Barbizon
aic:67,Escuela de Barbizon
aic:70,Realismo
aic:48,Realismo
aic:4714,Romanticismo
aic:7604,Postimpresionismo
aic:7608,Postimpresionismo
aic:7615,Postimpresionismo
aic:7626,Postimpresionismo
aic:7629,Postimpresionismo
aic:7631,Postimpresionismo
aic:7635,Postimpresionismo
aic:7690,Postimpresionismo
aic:7696,Postimpresionismo
aic:7701,Postimpresionismo
aic:7703,Postimpresionismo
aic:7708,Postimpresionismo
aic:7712,Postimpresionismo
aic:7723,Postimpresionismo
aic:7732,Postimpresionismo
aic:7737,Postimpresionismo
aic:84458,Postimpresionismo
aic:86204,Postimpresionismo
aic:8636,Postimpresionismo
aic:9155,Postimpresionismo
aic:76042,Impresionismo
aic:76043,Impresionismo
aic:77079,Impresionismo
aic:77083,Impresionismo
aic:77085,Impresionismo
aic:80857,Impresionismo
aic:82104,Impresionismo
aic:84289,Impresionismo
aic:84474,Impresionismo
aic:88384,Impresionismo
aic:96775,Impresionismo
aic:99594,Impresionismo
met:436120,Impresionismo
met:436122,Impresionismo
met:436123,Impresionismo
met:436139,Impresionismo
met:436140,Impresionismo
met:436141,Impresionismo
met:436144,Impresionismo
met:436149,Impresionismo
met:436162,Impresionismo
met:436174,Impresionismo
aic:7624,Ukiyo-e
aic:77328,Ukiyo-e
aic:81248,Ukiyo-e
aic:86732,Ukiyo-e
aic:86985,Ukiyo-e
aic:86993,Ukiyo-e
aic:87005,Ukiyo-e
aic:88463,Ukiyo-e
aic:89518,Ukiyo-e
aic:89554,Ukiyo-e
aic:88506,Ukiyo-e
aic:76707,Postimpresionismo
aic:9617,Postimpresionismo
met:436449,Postimpresionismo
aic:81989,Impresionismo
aic:81991,Impresionismo
aic:81993,Impresionismo
aic:82000,Impresionismo
aic:82092,Impresionismo
aic:83668,Impresionismo
aic:90400,Impresionismo
aic:96678,Impresionismo
aic:96690,Impresionismo
aic:99597,Impresionismo
aic:79088,Simbolismo
aic:79346,Simbolismo
aic:88396,Simbolismo
aic:88398,Simbolismo
aic:93389,Simbolismo
aic:93390,Simbolismo
aic:93395,Simbolismo
aic:93396,Simbolismo
aic:93397,Simbolismo
aic:93399,Simbolismo
aic:93401,Simbolismo
aic:93403,Simbolismo
aic:93404,Simbolismo
aic:93406,Simbolismo
aic:93407,Simbolismo
aic:93408,Simbolismo
aic:93409,Simbolismo
aic:93412,Simbolismo
aic:93413,Simbolismo
aic:93414,Simbolismo
aic:93415,Simbolismo
aic:93416,Simbolismo
aic:93417,Simbolismo
aic:93418,Simbolismo
aic:93419,Simbolismo
aic:93420,Simbolismo
aic:93421,Simbolismo
aic:93422,Simbolismo
aic:93423,Simbolismo
aic:93424,Simbolismo
aic:93425,Simbolismo
aic:95404,Romanticismo
aic:95408,Romanticismo
aic:95410,Romanticismo
aic:95412,Romanticismo
aic:82071,Postimpresionismo
met:435875,Postimpresionismo
met:435880,Postimpresionismo
met:435881,Postimpresionismo
aic:88393,Postimpresionismo
met:436526,Postimpresionismo
aic:79018,Romanticismo
cma:104476,Romanticismo
cma:104525,Romanticismo
cma:104546,Romanticismo
cma:104552,Romanticismo
cma:104556,Romanticismo
cma:104566,Romanticismo
cma:104567,Romanticismo
met:384325,Romanticismo
met:397771,Romanticismo
aic:79370,Simbolismo
met:436175,Romanticismo
met:436176,Romanticismo
met:436177,Romanticismo
met:436180,Romanticismo
met:435991,Realismo
met:436001,Realismo
met:436004,Realismo
met:436241,Escuela de Barbizon
met:436418,Orientalismo
met:436482,Orientalismo
met:436483,Orientalismo
met:435626,Impresionismo
aic:8673,Manierismo
cma:104355,Manierismo
cma:126675,Neoclasicismo
cma:370567,Manierismo
aic:88372,Neoclasicismo
met:435922,Romanticismo
aic:95603,Manierismo
aic:9484,Realismo
met:338515,Romanticismo
met:372748,Neoclasicismo
met:436529,Postimpresionismo
met:436530,Postimpresionismo
met:436533,Postimpresionismo
met:436534,Postimpresionismo
met:436536,Postimpresionismo
met:437980,Postimpresionismo
met:437984,Postimpresionismo
met:436554,Romanticismo
met:436570,Manierismo
met:436572,Manierismo
met:436574,Manierismo
met:436577,Manierismo
met:436638,Manierismo
met:436703,Neoclasicismo
met:436706,Neoclasicismo
met:436707,Neoclasicismo
met:436785,Impresionismo
met:436875,Neoclasicismo
met:437159,Impresionismo
met:437213,Manierismo
met:437310,Impresionismo
met:437340,Neoclasicismo
met:437384,Orientalismo
met:437518,Escuela de Barbizon
met:437819,Manierismo
met:437837,Postimpresionismo
met:438016,Postimpresionismo
met:437898,Neoclasicismo
met:437899,Neoclasicismo
met:438132,Neoclasicismo
met:437936,Simbolismo
met:437980,Postimpresionismo
met:438001,Postimpresionismo
met:438015,Postimpresionismo
met:438113,Romanticismo
met:441226,Romanticismo
met:438545,Neoclasicismo
met:438624,Neoclasicismo
met:438688,Manierismo
met:438857,Impresionismo
met:439337,Orientalismo
met:439344,Romanticismo
met:439844,Neoclasicismo
met:441115,Neoclasicismo
met:441227,Manierismo
met:441768,Neoclasicismo
met:637486,Art Nouveau
met:671456,Impresionismo
met:679686,Simbolismo
met:698473,Romanticismo
met:733890,Art Nouveau
met:757029,Art Nouveau
met:759529,Realismo
met:761570,Manierismo
met:839045,Realismo
rijks:200123478,Manierismo
rijks:200123479,Manierismo
rijks:200123815,Manierismo
rijks:200123883,Manierismo
rijks:200108657,Romanticismo
rijks:200130784,Impresionismo
rijks:200130852,Impresionismo
rijks:200130997,Fauvismo
rijks:200136658,Manierismo
rijks:200163466,Manierismo
rijks:200163467,Manierismo
rijks:200163523,Romanticismo
rijks:200163528,Romanticismo
rijks:200175650,Manierismo
rijks:200177458,Romanticismo
rijks:200182770,Impresionismo
rijks:200182775,Impresionismo
rijks:200242695,Impresionismo
rijks:200187699,Simbolismo
rijks:200187700,Simbolismo
rijks:200246454,Simbolismo
rijks:200186993,Manierismo
rijks:200196710,Manierismo
rijks:200196711,Manierismo
rijks:20026269,Manierismo
rijks:200219988,Romanticismo
rijks:200219989,Romanticismo
rijks:200219990,Romanticismo
rijks:200221904,Romanticismo
rijks:200265404,Romanticismo
rijks:200265405,Romanticismo
rijks:200229569,Realismo
rijks:200229577,Realismo
rijks:200229586,Realismo
rijks:200267160,Realismo
rijks:200267161,Realismo
rijks:200231420,Neoclasicismo
rijks:200231429,Neoclasicismo
rijks:200231433,Neoclasicismo
rijks:200231441,Neoclasicismo
rijks:200231444,Neoclasicismo
rijks:200235517,Neoclasicismo
rijks:200235527,Neoclasicismo
rijks:200235528,Neoclasicismo
rijks:200300066,Impresionismo
rijks:200300107,Impresionismo
rijks:200300239,Impresionismo
rijks:200300240,Impresionismo
rijks:200300241,Impresionismo
rijks:200300246,Impresionismo
rijks:200300247,Impresionismo
rijks:200300248,Impresionismo
rijks:200295833,Impresionismo
rijks:200295836,Impresionismo
rijks:200435296,Impresionismo
rijks:200291037,Impresionismo
rijks:200295778,Simbolismo
rijks:200291538,Postimpresionismo
rijks:200450659,Manierismo
rijks:200452781,Manierismo
rijks:200293906,Realismo
rijks:200282145,Romanticismo
rijks:200282226,Romanticismo
rijks:200476333,Impresionismo
rijks:200476334,Impresionismo
rijks:200524726,Ukiyo-e
